Image Name,X,Y,Grayscale,Prediction,FinalPred,L,A,B
364.png,102,189,0.5651220083236694,Blue,N,60.0404,7.6878,-21.8722
364.png,90,176,0.4499678313732147,Blue,N,48.5118,6.509,-18.3199
364.png,73,179,0.5110235214233398,Blue,N,54.6524,7.4133,-18.7433
364.png,73,193,0.3692737221717834,Blue,N,40.2368,9.9406,-20.9732
398.png,46,151,0.1374929398298264,Brown,S,13.7876,-0.2994,5.8881
398.png,43,137,0.1659611761569977,Brown,S,17.7285,11.9473,0.5311
398.png,41,118,0.1181372478604317,Brown,S,11.4589,4.91,1.8719
398.png,130,97,0.1927870661020279,Brown,S,21.0879,11.3729,10.3205
4114.png,26,181,0.2199552953243256,Brown,S,24.1758,10.917,10.643
4121.png,28,103,0.468110203742981,Blue,N,50.2008,1.5823,-6.2698
4121.png,42,111,0.4400403797626495,Brown,M,47.393,7.1945,-8.6715
4121.png,67,130,0.3461450934410095,Brown,M,37.721,11.4271,-8.7398
4121.png,121,156,0.1242909878492355,Brown,S,12.2807,6.2733,0.9049
4121.png,132,167,0.1556039303541183,Brown,S,16.3015,5.9673,9.6203
4121.png,155,178,0.3150325417518616,Brown,M,34.4929,13.8305,-9.8971
4121.png,184,188,0.2242093980312347,Brown,S,26.5413,22.9977,24.5946
435.png,16,117,0.555990993976593,Blue,N,58.9702,5.6636,-5.1709
435.png,26,107,0.499056488275528,Blue,N,53.4357,10.2808,-4.7489
435.png,28,117,0.5088639259338379,Blue,N,54.4363,11.3997,-6.7325
435.png,159,129,0.5610663294792175,Blue,N,59.4593,4.6224,-6.7514
435.png,159,119,0.5232337713241577,Blue,N,55.8162,9.7401,-12.2448
435.png,159,107,0.4775823354721069,Brown,W,51.1572,3.9212,-4.7765
435.png,149,136,0.6887141466140747,Blue,N,71.7293,4.4727,1.0248
435.png,151,149,0.5873863101005554,Blue,N,62.0155,3.7735,-4.6063
4373.png,23,87,0.3296098113059998,Blue,N,36.1352,15.6727,-13.647
4373.png,59,46,0.133397251367569,Brown,S,14.4422,16.0782,5.0904
4373.png,79,47,0.2178027629852295,Brown,S,25.5006,21.4833,21.9597
4373.png,23,22,0.324013739824295,Blue,N,35.617,17.2435,-16.3253
4373.png,1,23,0.2288694083690643,Blue,N,25.4906,20.4228,-27.9418
4373.png,45,7,0.1359427571296692,Brown,S,14.4192,13.082,6.4269
4373.png,62,6,0.1843329519033432,Brown,S,20.5529,15.6227,11.0633
4373.png,94,72,0.1368592232465744,Brown,S,13.9503,6.5641,5.5689
4373.png,93,94,0.2371576577425003,Brown,S,27.344,20.6304,18.0162
4373.png,51,101,0.1323572546243668,Brown,S,13.4849,6.3596,9.2223
4373.png,55,110,0.1888584494590759,Brown,S,20.6364,9.4463,15.0221
4373.png,38,108,0.1461090296506882,Brown,S,15.0309,4.9623,7.085
4373.png,6,133,0.3641011714935303,Blue,N,39.5985,10.8527,-10.8422
4373.png,54,151,0.1104639321565628,Brown,S,11.2426,12.3192,6.9112
4373.png,41,169,0.2532572448253632,Brown,S,27.3847,2.2398,-6.798
4373.png,59,126,0.1267839223146439,Brown,S,12.6595,5.2861,6.5793
4373.png,69,114,0.4296227395534515,Blue,N,46.3018,4.8835,-0.1147
4373.png,69,140,0.2807204127311707,Brown,M,31.0431,13.4793,7.4491
4373.png,70,154,0.2050348967313766,Brown,S,22.989,14.2178,17.0544
4373.png,71,173,0.3223705887794495,Blue,N,35.1126,9.62,-9.6431
4373.png,93,189,0.1670552939176559,Brown,S,17.8905,10.2723,7.0946
4373.png,100,170,0.2427196055650711,Brown,S,26.3814,3.5832,11.5772
4373.png,113,171,0.3128913640975952,Brown,M,33.9785,4.5384,-7.0201
4373.png,93,142,0.2791878581047058,Blue,N,30.5933,13.923,-10.8107
4373.png,81,129,0.2768960893154144,Blue,N,30.3111,11.7946,-2.16
4373.png,110,98,0.3980827629566193,Brown,M,44.8757,21.665,29.9576
4373.png,99,130,0.3745191991329193,Brown,M,41.0778,6.7244,22.0191
4373.png,115,124,0.1574553102254868,Brown,S,17.3319,14.2426,12.7174
4373.png,115,143,0.1446419656276703,Brown,S,15.2892,11.1904,6.9111
4373.png,117,112,0.30085688829422,Brown,M,33.2979,11.6347,14.4837
4373.png,119,91,0.1709847152233124,Brown,S,18.2642,8.0007,9.659
4373.png,129,77,0.1505356878042221,Brown,S,15.8939,9.9701,7.0342
4373.png,134,72,0.1645176410675049,Brown,S,17.6983,11.1476,8.2469
4373.png,132,87,0.170350968837738,Brown,S,18.7682,14.5035,9.8766
4373.png,145,79,0.2126556932926178,Brown,S,23.4119,9.4051,16.1436
4373.png,142,92,0.111044317483902,Brown,S,11.2173,12.5426,3.1884
4373.png,136,102,0.2150376439094543,Brown,S,23.1244,6.0084,1.5551
4373.png,129,107,0.1555278599262238,Brown,S,16.9563,15.0238,5.8658
4373.png,146,102,0.2672223448753357,Brown,M,29.7657,11.1108,19.6617
4373.png,159,106,0.1948643028736115,Brown,S,20.7928,5.7216,2.876
4373.png,147,111,0.3495831489562988,Brown,M,38.4981,8.2119,20.9534
4373.png,142,128,0.138488233089447,Brown,S,14.4646,9.9751,7.8462
4373.png,131,116,0.107710987329483,Brown,S,10.5647,10.6086,2.1685
4373.png,129,133,0.1374325454235077,Brown,S,13.9445,4.5113,6.9507
4373.png,135,132,0.1664749085903168,Brown,S,17.9145,10.0827,10.6162
4373.png,137,140,0.1267533302307129,Brown,S,12.9075,10.039,3.399
4373.png,134,154,0.150542750954628,Brown,S,15.9582,12.2262,2.1665
4373.png,140,150,0.2261843085289001,Brown,S,24.5656,7.6397,6.4243
4373.png,160,142,0.1790580451488495,Brown,S,19.5069,10.5515,12.8464
4373.png,171,128,0.2162035256624222,Brown,S,24.5899,17.9071,15.4392
4373.png,181,129,0.117854505777359,Brown,S,11.4264,4.7085,2.5625
4373.png,194,120,0.1764933317899704,Brown,S,18.4883,-2.2442,0.6807
4373.png,185,116,0.1206074506044388,Brown,S,11.971,6.4018,7.0857
4373.png,181,110,0.3228305876255035,Brown,M,36.513,14.466,31.8998
4373.png,1,132,0.9672215580940248,Brown,W,97.114,-2.7292,4.4391
4373.png,189,142,0.1768180429935455,Brown,S,19.2655,11.4527,11.1746
4373.png,187,168,0.4931400120258331,Brown,W,52.9396,13.1446,-5.4516
4373.png,183,177,0.1052556857466698,Brown,S,10.0114,9.6451,-5.4847
4373.png,197,174,0.1214705854654312,Brown,S,12.0015,6.9032,2.7223
4373.png,197,183,0.1757921576499939,Brown,S,18.6247,6.0771,5.9487
4373.png,193,192,0.1973117738962173,Brown,S,21.3683,9.3137,7.2451
4373.png,162,161,0.3321776688098907,Brown,M,36.8579,9.8649,24.1845
4373.png,155,169,0.2249929457902908,Brown,S,24.7754,11.4776,10.1777
4373.png,145,176,0.4244098365306854,Brown,M,47.5313,22.4837,27.7776
4373.png,162,84,0.3075623512268066,Blue,N,33.58,11.1384,-15.1817
4373.png,170,72,0.338019996881485,Brown,M,36.7332,6.5229,-1.5241
4373.png,165,186,0.3114753067493439,Blue,N,34.3771,18.5966,-23.9332
4373.png,141,197,0.2788760960102081,Brown,M,30.4012,8.4825,0.5221
4373.png,158,193,0.4801630973815918,Blue,N,51.7,13.8978,-23.2701
4373.png,172,198,0.2961337268352509,Blue,N,32.2123,5.0958,-12.2976
4373.png,1,198,0.430018424987793,Brown,M,46.3121,-0.0119,-4.4158
4373.png,100,109,0.4234611690044403,Brown,M,45.6791,5.8771,-1.6384
4373.png,108,110,0.5083667039871216,Brown,W,54.2587,5.3517,-4.1766
4383.png,13,130,0.2467227429151535,Brown,S,26.7025,6.4506,-3.1305
4383.png,16,117,0.3114399909973145,Brown,M,33.8289,5.1786,-2.7654
4760.png,1,110,0.1279000043869019,Brown,S,12.8238,5.9627,6.1047
4760.png,9,106,0.2044984400272369,Brown,S,22.9465,17.6328,7.0306
482.png,20,53,0.1835600137710571,Brown,S,19.9258,10.6356,9.3307
482.png,28,62,0.1041999980807304,Brown,S,9.6234,4.596,-6.17
485.png,49,21,0.5112764835357666,Blue,N,54.6309,6.8811,-15.8701
485.png,36,30,0.4115627408027649,Blue,N,44.592,8.8822,-19.017
485.png,34,56,0.3210549056529999,Blue,N,34.8727,3.1003,-8.8489
485.png,44,71,0.5412729978561401,Blue,N,57.5807,4.1778,-14.2524
485.png,58,66,0.6538007855415344,Blue,N,68.3885,-0.3221,-1.2874
485.png,62,57,0.6303231716156006,Blue,N,66.1857,2.8045,-10.185
485.png,70,73,0.3944548964500427,Blue,N,42.8236,9.9981,-18.7405
485.png,59,75,0.5373145341873169,Blue,N,57.122,1.0386,-6.9014
485.png,68,86,0.4197113811969757,Blue,N,45.4292,7.2414,-18.9356
485.png,84,84,0.4177776575088501,Blue,N,45.1768,1.7208,-13.9801
485.png,103,78,0.3182556927204132,Blue,N,34.8175,11.7501,-20.1828
485.png,113,74,0.3059184551239014,Blue,N,33.3435,8.4489,-14.9552
485.png,117,60,0.3334596157073975,Blue,N,36.4069,5.8607,-19.0093
485.png,112,59,0.7887411713600159,Blue,N,81.0237,-0.3721,5.4727
485.png,125,52,0.4729537069797516,Blue,N,50.9296,9.035,-22.7849
485.png,132,46,0.5131514072418213,Blue,N,54.7476,6.2088,-7.5196
485.png,128,36,0.3549415767192841,Blue,N,38.641,9.5529,-16.6979
485.png,122,27,0.3572788238525391,Blue,N,39.0496,8.9223,-23.4754
485.png,122,13,0.4866913557052612,Blue,N,52.205,3.137,-16.173
485.png,100,36,0.6753721833229065,Blue,N,70.4707,5.1205,-9.2006
485.png,107,61,0.568632960319519,Blue,N,60.3267,11.3131,-16.2249
485.png,75,43,0.3479843139648438,Blue,N,37.954,8.9376,-19.646
485.png,86,38,0.4725446999073029,Blue,N,50.644,3.3483,-4.378
485.png,82,23,0.5135619640350342,Blue,N,54.8415,2.189,-13.2827
485.png,75,14,0.5519216060638428,Blue,N,58.6244,3.5879,-13.8056
485.png,128,88,0.4367439150810242,Blue,N,47.1437,9.0229,-16.8337
485.png,125,105,0.5463553071022034,Blue,N,58.1683,5.8971,-19.6575
485.png,141,109,0.3401184380054474,Blue,N,37.1466,10.8928,-20.2706
485.png,160,99,0.3910164833068848,Blue,N,42.4264,10.8898,-13.2414
485.png,179,83,0.4451674520969391,Blue,N,48.0526,9.8781,-19.5851
485.png,186,69,0.5501867532730103,Blue,N,58.4799,8.334,-15.6839
485.png,169,63,0.5594286322593689,Blue,N,59.4009,9.0932,-16.5466
485.png,99,135,0.5277059078216553,Blue,N,56.2591,9.863,-11.5609
489.png,129,165,0.1584015786647797,Brown,S,16.6717,7.5613,7.378
489.png,34,44,0.1284874528646469,Brown,S,12.9088,8.9635,-2.5151
489.png,74,16,0.1309874504804611,Brown,S,13.3309,10.3492,-1.8435
489.png,125,34,0.110890194773674,Brown,S,10.4366,0.3342,3.9878
489.png,153,33,0.1868137270212173,Brown,S,19.7059,1.3402,0.4765
489.png,130,137,0.1573231518268585,Brown,S,16.3483,4.5409,6.1261
489.png,190,72,0.1570176482200623,Brown,S,16.4262,6.7262,6.2941
489.png,119,51,0.1035294085741043,Brown,S,9.845,8.1061,3.3043
489.png,30,55,0.3810223340988159,Brown,M,41.5578,9.7528,8.8267
489.png,37,52,0.249378427863121,Brown,S,27.3927,9.5227,10.554
489.png,56,22,0.2138549089431763,Brown,S,23.1668,3.0776,14.9506
489.png,63,13,0.2817270457744598,Brown,M,30.5741,3.6016,1.9847
489.png,74,16,0.1309874504804611,Brown,S,13.3309,10.3492,-1.8435
489.png,111,4,0.1682694107294083,Brown,S,17.5972,4.0406,3.6974
489.png,111,4,0.1682694107294083,Brown,S,17.5972,4.0406,3.6974
489.png,111,43,0.1457580476999283,Brown,S,15.4694,11.8181,6.4711
489.png,85,66,0.2017917633056641,Brown,S,21.8589,7.4058,10.6172
489.png,104,66,0.2863313853740692,Brown,M,31.5862,12.2276,8.2099
489.png,70,79,0.1239556819200516,Brown,S,12.49,8.4026,5.6881
489.png,58,72,0.2270411849021912,Brown,S,24.6041,1.4847,14.262
489.png,44,96,0.1234200000762939,Brown,S,12.3171,8.077,2.4766
489.png,54,84,0.2617392241954803,Brown,S,28.5966,5.3818,12.1494
489.png,21,91,0.3065949082374573,Brown,M,33.4493,8.3948,1.8513
489.png,5,117,0.1531109809875488,Brown,S,15.9072,6.7712,4.1146
489.png,25,119,0.1444266736507416,Brown,S,14.9165,8.7507,1.2503
489.png,48,114,0.1327074617147446,Brown,S,13.2509,4.1195,2.3042
489.png,45,125,0.149136871099472,Brown,S,15.6963,9.1887,8.1516
489.png,29,134,0.1617121696472168,Brown,S,17.4146,11.8183,7.8584
489.png,135,92,0.1167007833719254,Brown,S,11.423,6.409,4.8245
489.png,144,100,0.2305968701839447,Brown,S,25.346,8.1853,15.486
489.png,155,93,0.1785450875759125,Brown,S,19.1585,7.7808,10.2244
489.png,152,101,0.1941176503896713,Brown,S,21.9274,18.5533,8.3156
489.png,160,95,0.1256058812141418,Brown,S,13.5154,18.5808,-6.5308
489.png,160,73,0.1131223514676094,Brown,S,10.7333,1.7728,2.964
489.png,157,41,0.1306748986244202,Brown,S,13.384,9.9959,3.3676
489.png,150,44,0.1256976425647736,Brown,S,12.4057,4.6581,2.5315
489.png,167,48,0.1267839223146439,Brown,S,12.6595,5.2861,6.5793
489.png,153,20,0.1261274516582489,Brown,S,13.3852,14.3372,6.4212
489.png,146,19,0.1158447042107582,Brown,S,11.4326,8.3074,4.1435
489.png,150,56,0.1936282515525818,Brown,S,21.1438,9.7331,13.0554
489.png,184,28,0.0962745174765586,Brown,S,8.7543,6.103,2.3764
489.png,185,50,0.123076856136322,Brown,S,12.7454,12.5655,4.6998
489.png,180,109,0.1593670696020126,Brown,S,18.06,17.6321,14.5338
489.png,181,8,0.1270666718482971,Brown,S,12.686,5.4509,5.8929
489.png,198,17,0.0901356860995292,Brown,S,7.8614,4.7928,1.0085
489.png,188,0,0.1147364675998688,Brown,S,11.1737,5.2412,7.3002
489.png,185,88,0.1167156845331192,Brown,S,11.3737,6.4373,2.5232
489.png,197,89,0.116761177778244,Brown,S,11.1983,1.5532,3.6411
489.png,117,29,0.248412162065506,Brown,S,26.862,5.1561,-2.2475
489.png,174,98,0.4705187976360321,Brown,W,51.1413,9.3173,25.881
489.png,198,120,0.1868407875299454,Brown,S,20.8894,15.0248,14.2323
489.png,197,113,0.3527239263057709,Brown,M,38.5973,5.4307,17.3726
489.png,142,124,0.4615451097488403,Blue,N,49.6348,9.4823,-5.8038
489.png,127,144,0.5217521786689758,Brown,W,56.3046,9.2336,28.3645
489.png,117,154,0.202579602599144,Brown,S,22.2892,12.3573,10.0183
489.png,104,157,0.1817298084497452,Brown,S,19.3552,10.3756,-7.5535
489.png,133,182,0.4081827700138092,Brown,M,44.4226,11.4898,6.9436
489.png,152,198,0.2635984420776367,Brown,S,29.2778,11.1034,17.1153
489.png,137,198,0.3094886243343353,Brown,M,34.4737,12.3755,20.4901
489.png,2,77,0.2267270684242249,Brown,S,24.7356,10.168,4.7153
489.png,56,38,0.3958097994327545,Brown,M,42.7967,4.7916,-7.8676
489.png,70,56,0.8138619065284729,Brown,W,83.3819,3.5666,7.9642
489.png,99,30,0.3394109606742859,Brown,M,36.9547,9.5731,-4.9165
489.png,88,46,0.4215266704559326,Blue,N,45.4595,5.1192,-3.1971
489.png,50,13,0.458874523639679,Blue,N,49.3743,8.0982,-15.7641
489.png,34,84,0.5450518131256104,Brown,W,57.9333,8.146,-7.2833
489.png,119,76,0.532834529876709,Blue,N,56.6978,3.0567,-9.836
489.png,105,86,0.4338192045688629,Brown,M,46.7656,7.2234,-2.9974
489.png,98,19,0.4167788326740265,Blue,N,45.0019,7.2026,-7.5
489.png,161,160,0.589038074016571,Blue,N,62.1807,4.2641,-2.6348
489.png,115,100,0.4204780459403992,Blue,N,45.3451,3.406,-7.6449
503.png,176,83,0.0991027504205703,Brown,S,8.9806,2.8672,3.3531
503.png,196,98,0.0962596163153648,Brown,S,8.8085,6.0824,4.5024
503.png,196,158,0.1482204049825668,Brown,S,16.2745,15.5631,9.1735
5177.png,8,136,0.3324835300445557,Blue,N,36.1924,9.136,-11.7705
5177.png,2,152,0.6319372653961182,Blue,N,66.3245,4.7193,-7.1256
5177.png,12,166,0.5235470533370972,Blue,N,55.7874,5.966,-10.0205
5177.png,17,151,0.6875098347663879,Blue,N,71.66,2.702,-13.5242
5177.png,32,163,0.3655745089054108,Blue,N,39.8997,13.5366,-20.841
5177.png,40,148,0.5823925733566284,Blue,N,61.6238,8.5656,-15.4041
5177.png,63,136,0.3499337136745453,Blue,N,38.1717,9.8714,-19.9106
5177.png,64,165,0.7092368602752686,Blue,N,73.692,8.1053,-10.8759
5177.png,76,150,0.5328039526939392,Blue,N,56.7298,7.0405,-12.6246
5177.png,117,164,0.4100446999073029,Blue,N,44.2758,5.3521,-3.7702
5177.png,113,149,0.5087388157844543,Blue,N,54.37,7.3347,-15.0997
5177.png,147,145,0.4538219571113586,Blue,N,48.8298,7.1679,-13.6451
5177.png,139,150,0.3636784553527832,Blue,N,39.5577,6.4722,-17.1633
5177.png,162,159,0.4852533340454102,Blue,N,52.2653,13.5124,-26.4847
5177.png,184,133,0.3366651237010956,Blue,N,36.7046,11.3254,-12.8275
5177.png,174,134,0.4870615601539612,Blue,N,52.183,8.6825,-7.2763
5177.png,189,151,0.6008780598640442,Blue,N,63.3184,1.0782,-4.9595
52.png,36,56,0.158967062830925,Brown,S,16.7247,7.8722,6.0476
533.png,174,79,0.1218215674161911,Brown,S,11.8098,-0.1849,3.7575
533.png,165,94,0.3807474672794342,Brown,M,41.4931,7.5467,11.748
533.png,193,84,0.1136956810951233,Brown,S,10.7906,-0.3887,4.4853
533.png,183,66,0.328636109828949,Brown,M,36.0385,7.3057,14.4603
533.png,116,6,0.583189845085144,Brown,W,61.5945,1.5089,-1.8538
533.png,84,4,0.4751341044902802,Blue,N,50.9923,6.2915,-14.468
533.png,103,61,0.1556494235992432,Brown,S,16.133,1.2003,10.6394
533.png,138,60,0.3324674665927887,Brown,M,36.8458,11.7419,19.4192
533.png,148,36,0.1646364778280258,Brown,S,18.9693,14.1654,27.7124
533.png,157,16,0.257964700460434,Brown,S,28.8934,14.4934,16.0633
533.png,146,9,0.4616560637950897,Brown,W,49.9156,10.3836,11.34
533.png,113,19,0.5658203959465027,Blue,N,60.002,9.4591,-12.741
533.png,81,16,0.5406101942062378,Blue,N,57.4415,4.0362,-5.2053
533.png,157,3,0.469082772731781,Brown,W,50.4491,11.1664,-5.7252
533.png,196,17,0.4868302345275879,Brown,W,52.5283,9.132,17.4134
533.png,191,29,0.2368600070476532,Brown,S,27.4349,20.7486,20.6948
533.png,190,41,0.4227834939956665,Brown,M,45.7831,6.7838,10.0369
533.png,188,56,0.2078929394483566,Brown,S,22.9022,11.0411,13.5288
533.png,190,93,0.1670255064964294,Brown,S,18.0394,10.4567,11.4939
533.png,179,100,0.2523011863231659,Brown,S,28.7507,18.1512,19.1895
533.png,165,112,0.2002870589494705,Brown,S,22.4233,15.6306,12.3416
533.png,135,155,0.1734243184328079,Brown,S,19.1492,14.0964,11.7858
533.png,128,132,0.2104839235544205,Brown,S,22.8209,3.4893,15.7958
533.png,127,169,0.2813364565372467,Brown,M,32.5875,21.4842,26.8126
533.png,19,148,0.1273117661476135,Brown,S,12.9162,8.0533,7.0234
533.png,39,152,0.1479831486940384,Brown,S,15.7856,10.9773,10.4575
533.png,41,142,0.1544274538755417,Brown,S,16.514,10.1225,11.4422
533.png,91,138,0.4946447014808655,Blue,N,52.9042,6.5663,-6.213
533.png,12,189,0.1591823548078537,Brown,S,17.1241,10.5686,11.6087
533.png,115,46,0.5346917510032654,Brown,W,57.3934,13.1147,14.625
533.png,129,76,0.4220097661018372,Brown,M,45.5864,6.7349,2.485
533.png,110,101,0.6164286732673645,Brown,W,64.8845,7.6888,-1.9075
533.png,123,101,0.5070639252662659,Brown,W,54.3551,5.3781,15.2698
533.png,132,105,0.5993137359619141,Brown,W,63.2438,6.6603,2.4271
5704.png,18,153,0.1704192161560059,Brown,S,18.2189,7.7315,10.9684
5704.png,52,188,0.1441141217947006,Brown,S,14.9887,8.5284,6.403
575.png,195,69,0.5375219583511353,Blue,N,57.1397,4.4034,-5.0766
575.png,160,171,0.1324553042650223,Brown,S,13.1649,-0.9949,6.4198
575.png,198,82,0.1553588360548019,Brown,S,16.1199,3.3806,8.5905
575.png,22,11,0.1315764784812927,Brown,S,13.13,3.3478,5.0259
575.png,16,17,0.1503282338380814,Brown,S,15.4867,5.1224,4.174
575.png,139,154,0.5868435502052307,Blue,N,61.9512,1.5423,-3.0298
575.png,142,159,0.5776682496070862,Blue,N,61.1237,4.3174,-12.8155
575.png,9,27,0.6417070627212524,Blue,N,67.2875,7.4001,-7.8643
575.png,138,69,0.1122890189290047,Brown,S,10.6148,1.2658,2.7795
575.png,153,47,0.1110898107290268,Brown,S,10.7957,7.8491,3.9437
575.png,176,14,0.1097584292292595,Brown,S,10.3537,4.8481,-1.283
575.png,195,18,0.111447848379612,Brown,S,10.5271,3.3933,-0.2986
575.png,195,31,0.1092384308576584,Brown,S,10.1984,-0.4952,1.3818
575.png,195,46,0.1134427413344383,Brown,S,10.7318,-0.2477,0.6859
575.png,178,36,0.1178999990224838,Brown,S,11.316,-0.1813,3.7747
575.png,180,48,0.1153545081615448,Brown,S,11.0427,3.2008,1.9622
575.png,1,83,0.9173784255981444,Blue,N,92.6902,4.0594,-6.7789
575.png,1,68,0.9248046875,Brown,W,93.3811,2.2455,7.8703
575.png,1,56,0.7050192356109619,Brown,W,73.2345,-0.7431,3.1712
575.png,185,180,0.127073734998703,Brown,S,12.7252,7.9314,0.8677
575.png,149,174,0.1175639182329178,Brown,S,11.4747,7.027,0.4532
575.png,162,195,0.117877259850502,Brown,S,11.3494,2.2687,3.1376
575.png,141,199,0.1170211732387543,Brown,S,11.2964,4.2035,2.3592
575.png,88,181,0.4723137021064758,Blue,N,50.6931,6.5233,-13.1517
575.png,150,27,0.751198410987854,Blue,N,77.5833,6.5546,-3.8898
575.png,146,10,0.6297419667243958,Blue,N,66.162,6.5478,-13.5385
575.png,3,44,0.8536203503608704,Brown,W,87.0174,5.5903,6.4369
575.png,23,61,0.6470667123794556,Brown,W,67.7487,-2.0121,2.203
5784.png,86,13,0.133442759513855,Brown,S,13.9405,11.6302,5.6897
5784.png,77,15,0.2502729594707489,Brown,S,27.2899,1.3181,16.6294
5784.png,84,2,0.2932298183441162,Brown,M,32.8117,10.6955,26.0233
5791.png,66,131,0.6042866706848145,Blue,N,63.6712,-0.5857,-6.7243
5791.png,80,131,0.697272539138794,Blue,N,72.5443,2.9396,-10.5076
5791.png,79,140,0.7428964972496033,Blue,N,76.7912,-4.7841,3.4477
5791.png,69,143,0.6563525795936584,Blue,N,68.6658,3.7878,-9.7464
5791.png,62,150,0.3688270449638367,Blue,N,40.0009,6.0281,-0.3673
5791.png,77,157,0.5160698294639587,Blue,N,55.0616,1.0133,-10.6296
5791.png,78,162,0.5283090472221375,Blue,N,56.3122,8.7619,-13.8221
5791.png,94,154,0.4557713568210602,Blue,N,49.0388,8.0969,-13.9033
5791.png,100,42,0.6459945440292358,Blue,N,67.671,2.4941,-8.4857
5791.png,108,54,0.6353537440299988,Blue,N,66.6464,0.9866,-6.6999
5791.png,111,48,0.6478984951972961,Blue,N,67.8771,6.9489,-9.779
5791.png,118,55,0.5636933445930481,Blue,N,59.8255,6.0892,-17.6541
5791.png,148,132,0.4960952997207642,Blue,N,53.1581,10.7105,-16.3424
5791.png,144,143,0.5437125563621521,Blue,N,57.824,8.4901,-13.2319
5791.png,161,141,0.5695722103118896,Blue,N,60.3727,4.807,-15.6812
5791.png,169,143,0.5676078200340271,Blue,N,60.1589,3.5567,-13.7397
5791.png,165,158,0.6694557070732117,Blue,N,69.9361,7.7925,-9.9718
5791.png,173,162,0.6711686253547668,Blue,N,70.0401,0.6095,-2.6942
5806.png,96,44,0.3810235261917114,Blue,N,41.4248,9.3983,-19.1122
5806.png,78,31,0.3670337498188019,Blue,N,40.0451,11.1063,-22.487
5806.png,80,17,0.6197043657302856,Blue,N,65.204,4.0155,-13.9252
5806.png,85,25,0.5740216374397278,Blue,N,60.8013,6.6864,-15.5621
5806.png,98,33,0.5748698711395264,Blue,N,60.9055,7.3703,-17.1047
5806.png,107,30,0.536257266998291,Blue,N,57.1664,6.5793,-19.4788
5806.png,103,20,0.4916686117649078,Blue,N,52.6758,6.9487,-15.9742
5806.png,97,7,0.6337161064147949,Blue,N,66.5744,5.435,-16.2928
5806.png,115,5,0.3191047012805939,Blue,N,34.7659,7.2985,-15.2824
5806.png,111,12,0.6255376935005188,Blue,N,65.7536,6.3416,-13.0433
5806.png,20,18,0.4619548916816711,Blue,N,49.7349,9.9741,-18.1441
5806.png,16,28,0.5325729846954346,Blue,N,56.8348,10.4126,-21.0955
5806.png,0,46,0.571781575679779,Blue,N,60.6041,7.712,-16.9951
5806.png,5,64,0.6090627908706665,Blue,N,64.2327,7.0659,-18.2011
5806.png,14,63,0.5339498519897461,Blue,N,56.8898,8.282,-16.4153
5806.png,18,44,0.6549686789512634,Blue,N,68.5407,3.3245,-10.5041
5806.png,33,29,0.5124372243881226,Blue,N,54.8424,8.6399,-21.3378
5806.png,32,67,0.6888411641120911,Blue,N,71.7453,4.2892,-10.0452
5806.png,41,57,0.6575133800506592,Blue,N,68.8273,5.2628,-15.0601
5806.png,35,49,0.6742937564849854,Blue,N,70.3706,3.0911,-9.9433
5806.png,28,47,0.6421098113059998,Blue,N,67.367,5.5184,-15.6294
5806.png,43,41,0.7114776968955994,Blue,N,73.8454,2.9103,-3.5649
5806.png,50,42,0.7143278121948242,Blue,N,74.1275,3.1076,-8.092
5806.png,50,29,0.5313752889633179,Blue,N,56.5514,5.6607,-8.2745
5806.png,0,4,0.4835646748542786,Blue,N,51.9598,9.7615,-21.1597
5834.png,55,164,0.5106803774833679,Blue,N,54.6196,10.4245,-17.5842
5834.png,41,157,0.4521474242210388,Blue,N,48.7023,8.711,-16.2044
5834.png,41,179,0.37653648853302,Blue,N,40.9316,8.902,-18.0548
5834.png,53,177,0.621676504611969,Blue,N,65.3952,3.1281,-13.6449
5834.png,76,164,0.4978600144386292,Blue,N,53.327,6.6456,-17.8983
5834.png,66,184,0.5087239146232605,Blue,N,54.348,6.9895,-13.3858
5834.png,83,104,0.50257807970047,Blue,N,53.6962,3.678,-10.3418
5834.png,83,120,0.4677733480930328,Blue,N,50.3333,12.0086,-15.4023
5834.png,63,122,0.4594180285930634,Blue,N,49.3631,5.638,-11.0573
5834.png,58,97,0.676182746887207,Blue,N,70.5655,7.2335,-9.5766
5834.png,46,100,0.6485094428062439,Blue,N,67.919,3.798,-9.7673
5834.png,33,111,0.5236208438873291,Blue,N,56.0309,12.4979,-24.6364
5834.png,37,90,0.4323619604110718,Blue,N,46.8016,6.6094,-21.5909
5834.png,38,83,0.3894705772399902,Blue,N,42.2375,3.3376,-14.8715
5834.png,59,76,0.3605384230613708,Blue,N,39.0805,2.9092,-7.417
5834.png,83,86,0.5337929725646973,Blue,N,56.8371,7.7075,-1.4059
5834.png,98,93,0.4878431558609009,Brown,W,52.257,6.1534,2.2492
5834.png,100,108,0.5662964582443237,Brown,W,60.0318,8.3748,-3.5134
5834.png,10,113,0.4163850843906403,Blue,N,45.2001,8.7543,-23.4826
5834.png,1,103,0.4084588289260864,Blue,N,44.4122,13.8279,-23.455
5834.png,2,121,0.5397682189941406,Blue,N,57.4664,10.3307,-13.7545
5834.png,1,137,0.53644198179245,Blue,N,57.1901,11.4469,-18.215
5834.png,10,149,0.4347788393497467,Blue,N,47.0525,12.62,-21.1143
